tiempo	rho
41.960000	0.656889
41.970000	0.656908
41.980000	0.656927
41.990000	0.656947
42.000000	0.656966
42.010000	0.656985
42.020000	0.657004
42.030000	0.657023
42.040000	0.657042
42.050000	0.657061
42.060000	0.657080
42.070000	0.657099
42.080000	0.657117
42.090000	0.657136
42.100000	0.657155
42.110000	0.657174
42.120000	0.657193
42.130000	0.657211
42.140000	0.657230
42.150000	0.657248
42.160000	0.657267
42.170000	0.657285
42.180000	0.657304
42.190000	0.657322
42.200000	0.657341
42.210000	0.657359
42.220000	0.657377
42.230000	0.657396
42.240000	0.657414
42.250000	0.657432
42.260000	0.657450
42.270000	0.657469
42.280000	0.657487
42.290000	0.657505
42.300000	0.657523
42.310000	0.657541
42.320000	0.657559
42.330000	0.657577
42.340000	0.657595
42.350000	0.657613
42.360000	0.657631
42.370000	0.657648
42.380000	0.657666
42.390000	0.657684
42.400000	0.657702
42.410000	0.657719
42.420000	0.657737
42.430000	0.657754
42.440000	0.657772
42.450000	0.657790
42.460000	0.657807
42.470000	0.657825
42.480000	0.657842
42.490000	0.657859
42.500000	0.657877
42.510000	0.657894
42.520000	0.657911
42.530000	0.657929
42.540000	0.657946
42.550000	0.657963
42.560000	0.657980
42.570000	0.657997
42.580000	0.658014
42.590000	0.658031
42.600000	0.658049
42.610000	0.658066
42.620000	0.658082
42.630000	0.658099
42.640000	0.658116
42.650000	0.658133
42.660000	0.658150
42.670000	0.658167
42.680000	0.658184
42.690000	0.658200
42.700000	0.658217
42.710000	0.658234
42.720000	0.658250
42.730000	0.658267
42.740000	0.658283
42.750000	0.658300
42.760000	0.658317
42.770000	0.658333
42.780000	0.658349
42.790000	0.658366
42.800000	0.658382
42.810000	0.658399
42.820000	0.658415
42.830000	0.658431
42.840000	0.658447
42.850000	0.658464
42.860000	0.658480
42.870000	0.658496
42.880000	0.658512
42.890000	0.658528
42.900000	0.658544
42.910000	0.658560
42.920000	0.658576
42.930000	0.658592
42.940000	0.658608
42.950000	0.658624
42.960000	0.658640
42.970000	0.658656
42.980000	0.658672
42.990000	0.658687
43.000000	0.658703
43.010000	0.658719
43.020000	0.658735
43.030000	0.658750
43.040000	0.658766
43.050000	0.658782
43.060000	0.658797
43.070000	0.658813
43.080000	0.658828
43.090000	0.658844
43.100000	0.658859
43.110000	0.658874
43.120000	0.658890
43.130000	0.658905
43.140000	0.658921
43.150000	0.658936
43.160000	0.658951
43.170000	0.658966
43.180000	0.658982
43.190000	0.658997
43.200000	0.659012
43.210000	0.659027
43.220000	0.659042
43.230000	0.659057
43.240000	0.659072
43.250000	0.659087
43.260000	0.659102
43.270000	0.659117
43.280000	0.659132
43.290000	0.659147
43.300000	0.659162
43.310000	0.659177
43.320000	0.659191
43.330000	0.659206
43.340000	0.659221
43.350000	0.659236
43.360000	0.659250
43.370000	0.659265
43.380000	0.659280
43.390000	0.659294
43.400000	0.659309
43.410000	0.659323
43.420000	0.659338
43.430000	0.659352
43.440000	0.659367
43.450000	0.659381
43.460000	0.659396
43.470000	0.659410
43.480000	0.659424
43.490000	0.659439
43.500000	0.659453
43.510000	0.659467
43.520000	0.659481
43.530000	0.659496
43.540000	0.659510
43.550000	0.659524
43.560000	0.659538
43.570000	0.659552
43.580000	0.659566
43.590000	0.659580
43.600000	0.659594
43.610000	0.659608
43.620000	0.659622
43.630000	0.659636
43.640000	0.659650
43.650000	0.659664
43.660000	0.659678
43.670000	0.659691
43.680000	0.659705
43.690000	0.659719
43.700000	0.659733
43.710000	0.659746
43.720000	0.659760
43.730000	0.659774
43.740000	0.659787
43.750000	0.659801
43.760000	0.659815
43.770000	0.659828
43.780000	0.659842
43.790000	0.659855
43.800000	0.659869
43.810000	0.659882
43.820000	0.659896
43.830000	0.659909
43.840000	0.659922
43.850000	0.659936
43.860000	0.659949
43.870000	0.659962
43.880000	0.659975
43.890000	0.659989
43.900000	0.660002
43.910000	0.660015
43.920000	0.660028
43.930000	0.660041
43.940000	0.660054
43.950000	0.660068
43.960000	0.660081
43.970000	0.660094
43.980000	0.660107
43.990000	0.660120
44.000000	0.660133
44.010000	0.660146
44.020000	0.660158
44.030000	0.660171
44.040000	0.660184
44.050000	0.660197
44.060000	0.660210
44.070000	0.660223
44.080000	0.660235
44.090000	0.660248
44.100000	0.660261
44.110000	0.660273
44.120000	0.660286
44.130000	0.660299
44.140000	0.660311
44.150000	0.660324
44.160000	0.660336
44.170000	0.660349
44.180000	0.660361
44.190000	0.660374
44.200000	0.660386
44.210000	0.660399
44.220000	0.660411
44.230000	0.660424
44.240000	0.660436
44.250000	0.660448
44.260000	0.660461
44.270000	0.660473
44.280000	0.660485
44.290000	0.660497
44.300000	0.660510
44.310000	0.660522
44.320000	0.660534
44.330000	0.660546
44.340000	0.660558
44.350000	0.660570
44.360000	0.660582
44.370000	0.660594
44.380000	0.660606
44.390000	0.660618
44.400000	0.660630
44.410000	0.660642
44.420000	0.660654
44.430000	0.660666
44.440000	0.660678
44.450000	0.660690
44.460000	0.660702
44.470000	0.660714
44.480000	0.660725
44.490000	0.660737
44.500000	0.660749
44.510000	0.660761
44.520000	0.660772
44.530000	0.660784
44.540000	0.660796
44.550000	0.660807
44.560000	0.660819
44.570000	0.660830
44.580000	0.660842
44.590000	0.660854
44.600000	0.660865
44.610000	0.660877
44.620000	0.660888
44.630000	0.660899
44.640000	0.660911
44.650000	0.660922
44.660000	0.660934
44.670000	0.660945
44.680000	0.660956
44.690000	0.660968
44.700000	0.660979
44.710000	0.660990
44.720000	0.661001
44.730000	0.661013
44.740000	0.661024
44.750000	0.661035
44.760000	0.661046
44.770000	0.661057
44.780000	0.661068
44.790000	0.661080
44.800000	0.661091
44.810000	0.661102
44.820000	0.661113
44.830000	0.661124
44.840000	0.661135
44.850000	0.661146
44.860000	0.661157
44.870000	0.661167
44.880000	0.661178
44.890000	0.661189
44.900000	0.661200
44.910000	0.661211
44.920000	0.661222
44.930000	0.661233
44.940000	0.661243
44.950000	0.661254
44.960000	0.661265
44.970000	0.661275
44.980000	0.661286
44.990000	0.661297
45.000000	0.661307
45.010000	0.661318
45.020000	0.661329
45.030000	0.661339
45.040000	0.661350
45.050000	0.661360
45.060000	0.661371
45.070000	0.661381
45.080000	0.661392
45.090000	0.661402
45.100000	0.661413
45.110000	0.661423
45.120000	0.661434
45.130000	0.661444
45.140000	0.661454
45.150000	0.661465
45.160000	0.661475
45.170000	0.661485
45.180000	0.661496
45.190000	0.661506
45.200000	0.661516
45.210000	0.661526
45.220000	0.661536
45.230000	0.661547
45.240000	0.661557
45.250000	0.661567
45.260000	0.661577
45.270000	0.661587
45.280000	0.661597
45.290000	0.661607
45.300000	0.661617
45.310000	0.661627
45.320000	0.661637
45.330000	0.661647
45.340000	0.661657
45.350000	0.661667
45.360000	0.661677
45.370000	0.661687
45.380000	0.661697
45.390000	0.661707
45.400000	0.661716
45.410000	0.661726
45.420000	0.661736
45.430000	0.661746
45.440000	0.661756
45.450000	0.661765
45.460000	0.661775
45.470000	0.661785
45.480000	0.661794
45.490000	0.661804
45.500000	0.661814
45.510000	0.661823
45.520000	0.661833
45.530000	0.661843
45.540000	0.661852
45.550000	0.661862
45.560000	0.661871
45.570000	0.661881
45.580000	0.661890
45.590000	0.661900
45.600000	0.661909
45.610000	0.661919
45.620000	0.661928
45.630000	0.661937
45.640000	0.661947
45.650000	0.661956
45.660000	0.661966
45.670000	0.661975
45.680000	0.661984
45.690000	0.661993
45.700000	0.662003
45.710000	0.662012
45.720000	0.662021
45.730000	0.662030
45.740000	0.662040
45.750000	0.662049
45.760000	0.662058
45.770000	0.662067
45.780000	0.662076
45.790000	0.662085
45.800000	0.662094
45.810000	0.662104
45.820000	0.662113
45.830000	0.662122
45.840000	0.662131
45.850000	0.662140
45.860000	0.662149
45.870000	0.662158
45.880000	0.662167
45.890000	0.662175
45.900000	0.662184
45.910000	0.662193
45.920000	0.662202
45.930000	0.662211
45.940000	0.662220
45.950000	0.662229
45.960000	0.662237
45.970000	0.662246
45.980000	0.662255
45.990000	0.662264
46.000000	0.662273
46.010000	0.662281
46.020000	0.662290
46.030000	0.662299
46.040000	0.662307
46.050000	0.662316
46.060000	0.662325
46.070000	0.662333
46.080000	0.662342
46.090000	0.662350
46.100000	0.662359
46.110000	0.662368
46.120000	0.662376
46.130000	0.662385
46.140000	0.662393
46.150000	0.662402
46.160000	0.662410
46.170000	0.662418
46.180000	0.662427
46.190000	0.662435
46.200000	0.662444
46.210000	0.662452
46.220000	0.662460
46.230000	0.662469
46.240000	0.662477
46.250000	0.662486
46.260000	0.662494
46.270000	0.662502
46.280000	0.662510
46.290000	0.662519
46.300000	0.662527
46.310000	0.662535
46.320000	0.662543
46.330000	0.662551
46.340000	0.662560
46.350000	0.662568
46.360000	0.662576
46.370000	0.662584
46.380000	0.662592
46.390000	0.662600
46.400000	0.662608
46.410000	0.662616
46.420000	0.662624
46.430000	0.662632
46.440000	0.662640
46.450000	0.662648
46.460000	0.662656
46.470000	0.662664
46.480000	0.662672
46.490000	0.662680
46.500000	0.662688
46.510000	0.662696
46.520000	0.662704
46.530000	0.662712
46.540000	0.662720
46.550000	0.662728
46.560000	0.662735
46.570000	0.662743
46.580000	0.662751
46.590000	0.662759
46.600000	0.662767
46.610000	0.662774
46.620000	0.662782
46.630000	0.662790
46.640000	0.662797
46.650000	0.662805
46.660000	0.662813
46.670000	0.662820
46.680000	0.662828
46.690000	0.662836
46.700000	0.662843
46.710000	0.662851
46.720000	0.662858
46.730000	0.662866
46.740000	0.662874
46.750000	0.662881
46.760000	0.662889
46.770000	0.662896
46.780000	0.662904
46.790000	0.662911
46.800000	0.662919
46.810000	0.662926
46.820000	0.662933
46.830000	0.662941
46.840000	0.662948
46.850000	0.662956
46.860000	0.662963
46.870000	0.662970
46.880000	0.662978
46.890000	0.662985
46.900000	0.662992
46.910000	0.663000
46.920000	0.663007
46.930000	0.663014
46.940000	0.663022
46.950000	0.663029
46.960000	0.663036
46.970000	0.663043
46.980000	0.663050
46.990000	0.663058
47.000000	0.663065
47.010000	0.663072
47.020000	0.663079
47.030000	0.663086
47.040000	0.663093
47.050000	0.663100
47.060000	0.663107
47.070000	0.663115
47.080000	0.663122
47.090000	0.663129
47.100000	0.663136
47.110000	0.663143
47.120000	0.663150
47.130000	0.663157
47.140000	0.663164
47.150000	0.663171
47.160000	0.663178
47.170000	0.663185
47.180000	0.663191
47.190000	0.663198
47.200000	0.663205
47.210000	0.663212
47.220000	0.663219
47.230000	0.663226
47.240000	0.663233
47.250000	0.663240
47.260000	0.663246
47.270000	0.663253
47.280000	0.663260
47.290000	0.663267
47.300000	0.663273
47.310000	0.663280
47.320000	0.663287
47.330000	0.663294
47.340000	0.663300
47.350000	0.663307
47.360000	0.663314
47.370000	0.663320
47.380000	0.663327
47.390000	0.663334
47.400000	0.663340
47.410000	0.663347
47.420000	0.663354
47.430000	0.663360
47.440000	0.663367
47.450000	0.663373
47.460000	0.663380
47.470000	0.663386
47.480000	0.663393
47.490000	0.663399
47.500000	0.663406
47.510000	0.663412
47.520000	0.663419
47.530000	0.663425
47.540000	0.663432
47.550000	0.663438
47.560000	0.663445
47.570000	0.663451
47.580000	0.663457
47.590000	0.663464
47.600000	0.663470
47.610000	0.663476
47.620000	0.663483
47.630000	0.663489
47.640000	0.663495
47.650000	0.663502
47.660000	0.663508
47.670000	0.663514
47.680000	0.663521
47.690000	0.663527
47.700000	0.663533
47.710000	0.663539
47.720000	0.663546
47.730000	0.663552
47.740000	0.663558
47.750000	0.663564
47.760000	0.663570
47.770000	0.663576
47.780000	0.663583
47.790000	0.663589
47.800000	0.663595
47.810000	0.663601
47.820000	0.663607
47.830000	0.663613
47.840000	0.663619
47.850000	0.663625
47.860000	0.663631
47.870000	0.663637
47.880000	0.663643
47.890000	0.663649
47.900000	0.663655
47.910000	0.663661
47.920000	0.663667
47.930000	0.663673
47.940000	0.663679
47.950000	0.663685
47.960000	0.663691
47.970000	0.663697
47.980000	0.663703
47.990000	0.663709
48.000000	0.663715
48.010000	0.663721
48.020000	0.663727
48.030000	0.663732
48.040000	0.663738
48.050000	0.663744
48.060000	0.663750
48.070000	0.663756
48.080000	0.663761
48.090000	0.663767
48.100000	0.663773
48.110000	0.663779
48.120000	0.663784
48.130000	0.663790
48.140000	0.663796
48.150000	0.663802
48.160000	0.663807
48.170000	0.663813
48.180000	0.663819
48.190000	0.663824
48.200000	0.663830
48.210000	0.663836
48.220000	0.663841
48.230000	0.663847
48.240000	0.663853
48.250000	0.663858
48.260000	0.663864
48.270000	0.663869
48.280000	0.663875
48.290000	0.663880
48.300000	0.663886
48.310000	0.663892
48.320000	0.663897
48.330000	0.663903
48.340000	0.663908
48.350000	0.663914
48.360000	0.663919
48.370000	0.663924
48.380000	0.663930
48.390000	0.663935
48.400000	0.663941
48.410000	0.663946
48.420000	0.663952
48.430000	0.663957
48.440000	0.663962
48.450000	0.663968
48.460000	0.663973
48.470000	0.663979
48.480000	0.663984
48.490000	0.663989
48.500000	0.663995
48.510000	0.664000
48.520000	0.664005
48.530000	0.664010
48.540000	0.664016
48.550000	0.664021
48.560000	0.664026
48.570000	0.664032
48.580000	0.664037
48.590000	0.664042
48.600000	0.664047
48.610000	0.664052
48.620000	0.664058
48.630000	0.664063
48.640000	0.664068
48.650000	0.664073
48.660000	0.664078
48.670000	0.664084
48.680000	0.664089
48.690000	0.664094
48.700000	0.664099
48.710000	0.664104
48.720000	0.664109
48.730000	0.664114
48.740000	0.664119
48.750000	0.664124
48.760000	0.664129
48.770000	0.664134
48.780000	0.664140
48.790000	0.664145
48.800000	0.664150
48.810000	0.664155
48.820000	0.664160
48.830000	0.664165
48.840000	0.664170
48.850000	0.664175
48.860000	0.664180
48.870000	0.664184
48.880000	0.664189
48.890000	0.664194
48.900000	0.664199
48.910000	0.664204
48.920000	0.664209
48.930000	0.664214
48.940000	0.664219
48.950000	0.664224
48.960000	0.664229
48.970000	0.664233
48.980000	0.664238
48.990000	0.664243
49.000000	0.664248
49.010000	0.664253
49.020000	0.664258
49.030000	0.664262
49.040000	0.664267
49.050000	0.664272
49.060000	0.664277
49.070000	0.664281
49.080000	0.664286
49.090000	0.664291
49.100000	0.664296
49.110000	0.664300
49.120000	0.664305
49.130000	0.664310
49.140000	0.664314
49.150000	0.664319
49.160000	0.664324
49.170000	0.664328
49.180000	0.664333
49.190000	0.664338
49.200000	0.664342
49.210000	0.664347
49.220000	0.664352
49.230000	0.664356
49.240000	0.664361
49.250000	0.664365
49.260000	0.664370
49.270000	0.664375
49.280000	0.664379
49.290000	0.664384
49.300000	0.664388
49.310000	0.664393
49.320000	0.664397
49.330000	0.664402
49.340000	0.664406
49.350000	0.664411
49.360000	0.664415
49.370000	0.664420
49.380000	0.664424
49.390000	0.664429
49.400000	0.664433
49.410000	0.664438
49.420000	0.664442
49.430000	0.664447
49.440000	0.664451
49.450000	0.664455
49.460000	0.664460
49.470000	0.664464
49.480000	0.664469
49.490000	0.664473
49.500000	0.664477
49.510000	0.664482
49.520000	0.664486
49.530000	0.664490
49.540000	0.664495
49.550000	0.664499
49.560000	0.664503
49.570000	0.664508
49.580000	0.664512
49.590000	0.664516
49.600000	0.664521
49.610000	0.664525
49.620000	0.664529
49.630000	0.664533
49.640000	0.664538
49.650000	0.664542
49.660000	0.664546
49.670000	0.664550
49.680000	0.664555
49.690000	0.664559
49.700000	0.664563
49.710000	0.664567
49.720000	0.664571
49.730000	0.664575
49.740000	0.664580
49.750000	0.664584
49.760000	0.664588
49.770000	0.664592
49.780000	0.664596
49.790000	0.664600
49.800000	0.664604
49.810000	0.664609
49.820000	0.664613
49.830000	0.664617
49.840000	0.664621
49.850000	0.664625
49.860000	0.664629
49.870000	0.664633
49.880000	0.664637
49.890000	0.664641
49.900000	0.664645
49.910000	0.664649
49.920000	0.664653
49.930000	0.664657
49.940000	0.664661
49.950000	0.664665
49.960000	0.664669
49.970000	0.664673
49.980000	0.664677
49.990000	0.664681
50.000000	0.664685
50.010000	0.664689
50.020000	0.664693
50.030000	0.664697
50.040000	0.664701
50.050000	0.664705
50.060000	0.664709
50.070000	0.664713
50.080000	0.664716
50.090000	0.664720
50.100000	0.664724
50.110000	0.664728
50.120000	0.664732
50.130000	0.664736
50.140000	0.664740
50.150000	0.664743
50.160000	0.664747
50.170000	0.664751
50.180000	0.664755
50.190000	0.664759
50.200000	0.664763
50.210000	0.664766
50.220000	0.664770
50.230000	0.664774
50.240000	0.664778
50.250000	0.664781
50.260000	0.664785
50.270000	0.664789
50.280000	0.664793
50.290000	0.664796
50.300000	0.664800
50.310000	0.664804
50.320000	0.664808
50.330000	0.664811
50.340000	0.664815
50.350000	0.664819
50.360000	0.664822
50.370000	0.664826
50.380000	0.664830
50.390000	0.664833
50.400000	0.664837
50.410000	0.664841
50.420000	0.664844
50.430000	0.664848
50.440000	0.664852
50.450000	0.664855
50.460000	0.664859
50.470000	0.664862
50.480000	0.664866
50.490000	0.664870
50.500000	0.664873
50.510000	0.664877
50.520000	0.664880
50.530000	0.664884
50.540000	0.664887
50.550000	0.664891
50.560000	0.664894
50.570000	0.664898
50.580000	0.664902
50.590000	0.664905
50.600000	0.664909
50.610000	0.664912
50.620000	0.664916
50.630000	0.664919
50.640000	0.664923
50.650000	0.664926
50.660000	0.664929
50.670000	0.664933
50.680000	0.664936
50.690000	0.664940
50.700000	0.664943
50.710000	0.664947
50.720000	0.664950
50.730000	0.664954
50.740000	0.664957
50.750000	0.664960
50.760000	0.664964
50.770000	0.664967
50.780000	0.664971
50.790000	0.664974
50.800000	0.664977
50.810000	0.664981
50.820000	0.664984
50.830000	0.664987
50.840000	0.664991
50.850000	0.664994
50.860000	0.664997
50.870000	0.665001
50.880000	0.665004
50.890000	0.665007
50.900000	0.665011
50.910000	0.665014
50.920000	0.665017
50.930000	0.665021
50.940000	0.665024
50.950000	0.665027
50.960000	0.665030
50.970000	0.665034
50.980000	0.665037
50.990000	0.665040
51.000000	0.665043
51.010000	0.665047
51.020000	0.665050
51.030000	0.665053
51.040000	0.665056
51.050000	0.665060
51.060000	0.665063
51.070000	0.665066
51.080000	0.665069
51.090000	0.665072
51.100000	0.665075
51.110000	0.665079
51.120000	0.665082
51.130000	0.665085
51.140000	0.665088
51.150000	0.665091
51.160000	0.665094
51.170000	0.665098
51.180000	0.665101
51.190000	0.665104
51.200000	0.665107
51.210000	0.665110
51.220000	0.665113
51.230000	0.665116
51.240000	0.665119
51.250000	0.665122
51.260000	0.665125
51.270000	0.665129
51.280000	0.665132
51.290000	0.665135
51.300000	0.665138
51.310000	0.665141
51.320000	0.665144
51.330000	0.665147
51.340000	0.665150
51.350000	0.665153
51.360000	0.665156
51.370000	0.665159
51.380000	0.665162
51.390000	0.665165
51.400000	0.665168
51.410000	0.665171
51.420000	0.665174
51.430000	0.665177
51.440000	0.665180
51.450000	0.665183
51.460000	0.665186
51.470000	0.665189
51.480000	0.665192
51.490000	0.665195
51.500000	0.665198
51.510000	0.665200
51.520000	0.665203
51.530000	0.665206
51.540000	0.665209
51.550000	0.665212
51.560000	0.665215
51.570000	0.665218
51.580000	0.665221
51.590000	0.665224
51.600000	0.665227
51.610000	0.665229
51.620000	0.665232
51.630000	0.665235
51.640000	0.665238
51.650000	0.665241
51.660000	0.665244
51.670000	0.665247
51.680000	0.665249
51.690000	0.665252
51.700000	0.665255
51.710000	0.665258
51.720000	0.665261
51.730000	0.665263
51.740000	0.665266
51.750000	0.665269
51.760000	0.665272
51.770000	0.665275
51.780000	0.665277
51.790000	0.665280
51.800000	0.665283
51.810000	0.665286
51.820000	0.665288
51.830000	0.665291
51.840000	0.665294
51.850000	0.665297
51.860000	0.665299
51.870000	0.665302
51.880000	0.665305
51.890000	0.665308
51.900000	0.665310
51.910000	0.665313
51.920000	0.665316
51.930000	0.665318
51.940000	0.665321
51.950000	0.665324
51.960000	0.665326
51.970000	0.665329
51.980000	0.665332
51.990000	0.665334
52.000000	0.665337
52.010000	0.665340
52.020000	0.665342
52.030000	0.665345
52.040000	0.665348
52.050000	0.665350
52.060000	0.665353
52.070000	0.665356
52.080000	0.665358
52.090000	0.665361
52.100000	0.665363
52.110000	0.665366
52.120000	0.665369
52.130000	0.665371
52.140000	0.665374
52.150000	0.665376
52.160000	0.665379
52.170000	0.665381
52.180000	0.665384
52.190000	0.665387
52.200000	0.665389
52.210000	0.665392
52.220000	0.665394
52.230000	0.665397
52.240000	0.665399
52.250000	0.665402
52.260000	0.665404
52.270000	0.665407
52.280000	0.665409
52.290000	0.665412
52.300000	0.665414
52.310000	0.665417
52.320000	0.665419
52.330000	0.665422
52.340000	0.665424
52.350000	0.665427
52.360000	0.665429
52.370000	0.665432
52.380000	0.665434
52.390000	0.665437
52.400000	0.665439
52.410000	0.665442
52.420000	0.665444
52.430000	0.665446
52.440000	0.665449
52.450000	0.665451
52.460000	0.665454
52.470000	0.665456
52.480000	0.665459
52.490000	0.665461
52.500000	0.665463
52.510000	0.665466
52.520000	0.665468
52.530000	0.665471
52.540000	0.665473
52.550000	0.665475
52.560000	0.665478
52.570000	0.665480
52.580000	0.665482
52.590000	0.665485
52.600000	0.665487
52.610000	0.665489
52.620000	0.665492
52.630000	0.665494
52.640000	0.665497
52.650000	0.665499
52.660000	0.665501
52.670000	0.665504
52.680000	0.665506
52.690000	0.665508
52.700000	0.665510
52.710000	0.665513
52.720000	0.665515
52.730000	0.665517
52.740000	0.665520
52.750000	0.665522
52.760000	0.665524
52.770000	0.665527
52.780000	0.665529
52.790000	0.665531
52.800000	0.665533
52.810000	0.665536
52.820000	0.665538
52.830000	0.665540
52.840000	0.665542
52.850000	0.665545
52.860000	0.665547
52.870000	0.665549
52.880000	0.665551
52.890000	0.665553
52.900000	0.665556
52.910000	0.665558
52.920000	0.665560
52.930000	0.665562
52.940000	0.665565
52.950000	0.665567
52.960000	0.665569
52.970000	0.665571
52.980000	0.665573
52.990000	0.665576
53.000000	0.665578
53.010000	0.665580
53.020000	0.665582
53.030000	0.665584
53.040000	0.665586
53.050000	0.665588
53.060000	0.665591
53.070000	0.665593
53.080000	0.665595
53.090000	0.665597
53.100000	0.665599
53.110000	0.665601
53.120000	0.665603
53.130000	0.665606
53.140000	0.665608
53.150000	0.665610
53.160000	0.665612
53.170000	0.665614
53.180000	0.665616
53.190000	0.665618
53.200000	0.665620
53.210000	0.665622
53.220000	0.665624
53.230000	0.665627
53.240000	0.665629
53.250000	0.665631
53.260000	0.665633
53.270000	0.665635
53.280000	0.665637
53.290000	0.665639
53.300000	0.665641
53.310000	0.665643
53.320000	0.665645
53.330000	0.665647
53.340000	0.665649
53.350000	0.665651
53.360000	0.665653
53.370000	0.665655
53.380000	0.665657
53.390000	0.665659
53.400000	0.665661
53.410000	0.665663
53.420000	0.665665
53.430000	0.665667
53.440000	0.665669
53.450000	0.665671
53.460000	0.665673
53.470000	0.665675
53.480000	0.665677
53.490000	0.665679
53.500000	0.665681
53.510000	0.665683
53.520000	0.665685
53.530000	0.665687
53.540000	0.665689
53.550000	0.665691
53.560000	0.665693
53.570000	0.665695
53.580000	0.665697
53.590000	0.665699
53.600000	0.665701
53.610000	0.665703
53.620000	0.665704
53.630000	0.665706
53.640000	0.665708
53.650000	0.665710
53.660000	0.665712
53.670000	0.665714
53.680000	0.665716
53.690000	0.665718
53.700000	0.665720
53.710000	0.665722
53.720000	0.665724
53.730000	0.665725
53.740000	0.665727
53.750000	0.665729
53.760000	0.665731
53.770000	0.665733
53.780000	0.665735
53.790000	0.665737
53.800000	0.665738
53.810000	0.665740
53.820000	0.665742
53.830000	0.665744
53.840000	0.665746
53.850000	0.665748
53.860000	0.665750
53.870000	0.665751
53.880000	0.665753
53.890000	0.665755
53.900000	0.665757
53.910000	0.665759
53.920000	0.665760
53.930000	0.665762
53.940000	0.665764
53.950000	0.665766
53.960000	0.665768
53.970000	0.665769
53.980000	0.665771
53.990000	0.665773
54.000000	0.665775
54.010000	0.665777
54.020000	0.665778
54.030000	0.665780
54.040000	0.665782
54.050000	0.665784
54.060000	0.665785
54.070000	0.665787
54.080000	0.665789
54.090000	0.665791
54.100000	0.665792
54.110000	0.665794
54.120000	0.665796
54.130000	0.665798
54.140000	0.665799
54.150000	0.665801
54.160000	0.665803
54.170000	0.665805
54.180000	0.665806
54.190000	0.665808
54.200000	0.665810
54.210000	0.665811
54.220000	0.665813
54.230000	0.665815
54.240000	0.665817
54.250000	0.665818
54.260000	0.665820
54.270000	0.665822
54.280000	0.665823
54.290000	0.665825
54.300000	0.665827
54.310000	0.665828
54.320000	0.665830
54.330000	0.665832
54.340000	0.665833
54.350000	0.665835
54.360000	0.665837
54.370000	0.665838
54.380000	0.665840
54.390000	0.665842
54.400000	0.665843
54.410000	0.665845
54.420000	0.665847
54.430000	0.665848
54.440000	0.665850
54.450000	0.665851
54.460000	0.665853
54.470000	0.665855
54.480000	0.665856
54.490000	0.665858
54.500000	0.665860
54.510000	0.665861
54.520000	0.665863
54.530000	0.665864
54.540000	0.665866
54.550000	0.665868
54.560000	0.665869
54.570000	0.665871
54.580000	0.665872
54.590000	0.665874
54.600000	0.665876
54.610000	0.665877
54.620000	0.665879
54.630000	0.665880
54.640000	0.665882
54.650000	0.665883
54.660000	0.665885
54.670000	0.665887
54.680000	0.665888
54.690000	0.665890
54.700000	0.665891
54.710000	0.665893
54.720000	0.665894
54.730000	0.665896
54.740000	0.665897
54.750000	0.665899
54.760000	0.665900
54.770000	0.665902
54.780000	0.665903
54.790000	0.665905
54.800000	0.665907
54.810000	0.665908
54.820000	0.665910
54.830000	0.665911
54.840000	0.665913
54.850000	0.665914
54.860000	0.665916
54.870000	0.665917
54.880000	0.665919
54.890000	0.665920
54.900000	0.665922
54.910000	0.665923
54.920000	0.665925
54.930000	0.665926
54.940000	0.665927
54.950000	0.665929
54.960000	0.665930
54.970000	0.665932
54.980000	0.665933
54.990000	0.665935
55.000000	0.665936
55.010000	0.665938
55.020000	0.665939
55.030000	0.665941
55.040000	0.665942
55.050000	0.665944
55.060000	0.665945
55.070000	0.665946
55.080000	0.665948
55.090000	0.665949
55.100000	0.665951
55.110000	0.665952
55.120000	0.665954
55.130000	0.665955
55.140000	0.665956
55.150000	0.665958
55.160000	0.665959
55.170000	0.665961
55.180000	0.665962
55.190000	0.665964
55.200000	0.665965
55.210000	0.665966
55.220000	0.665968
55.230000	0.665969
55.240000	0.665970
55.250000	0.665972
55.260000	0.665973
55.270000	0.665975
55.280000	0.665976
55.290000	0.665977
55.300000	0.665979
55.310000	0.665980
55.320000	0.665982
55.330000	0.665983
55.340000	0.665984
55.350000	0.665986
55.360000	0.665987
55.370000	0.665988
55.380000	0.665990
55.390000	0.665991
55.400000	0.665992
55.410000	0.665994
55.420000	0.665995
55.430000	0.665996
55.440000	0.665998
55.450000	0.665999
55.460000	0.666000
55.470000	0.666002
55.480000	0.666003
55.490000	0.666004
55.500000	0.666006
55.510000	0.666007
55.520000	0.666008
55.530000	0.666010
55.540000	0.666011
55.550000	0.666012
55.560000	0.666014
55.570000	0.666015
55.580000	0.666016
55.590000	0.666018
55.600000	0.666019
55.610000	0.666020
55.620000	0.666021
55.630000	0.666023
55.640000	0.666024
55.650000	0.666025
55.660000	0.666027
55.670000	0.666028
55.680000	0.666029
55.690000	0.666030
55.700000	0.666032
55.710000	0.666033
55.720000	0.666034
55.730000	0.666035
55.740000	0.666037
55.750000	0.666038
55.760000	0.666039
55.770000	0.666040
55.780000	0.666042
55.790000	0.666043
55.800000	0.666044
55.810000	0.666045
55.820000	0.666047
55.830000	0.666048
55.840000	0.666049
55.850000	0.666050
55.860000	0.666052
55.870000	0.666053
55.880000	0.666054
55.890000	0.666055
55.900000	0.666057
55.910000	0.666058
55.920000	0.666059
55.930000	0.666060
55.940000	0.666061
