tb	Rb
502.220000	0.853227
502.230000	0.853089
502.240000	0.852950
502.250000	0.852812
502.260000	0.852675
502.270000	0.852537
502.280000	0.852400
502.290000	0.852263
502.300000	0.852127
502.310000	0.851990
502.320000	0.851854
502.330000	0.851719
502.340000	0.851583
502.350000	0.851448
502.360000	0.851313
502.370000	0.851178
502.380000	0.851044
502.390000	0.850909
502.400000	0.850775
502.410000	0.850642
502.420000	0.850508
502.430000	0.850375
502.440000	0.850242
502.450000	0.850110
502.460000	0.849977
502.470000	0.849845
502.480000	0.849713
502.490000	0.849582
502.500000	0.849450
502.510000	0.849319
502.520000	0.849188
502.530000	0.849058
502.540000	0.848927
502.550000	0.848797
502.560000	0.848667
502.570000	0.848538
502.580000	0.848408
502.590000	0.848279
502.600000	0.848151
502.610000	0.848022
502.620000	0.847894
502.630000	0.847766
502.640000	0.847638
502.650000	0.847510
502.660000	0.847383
502.670000	0.847256
502.680000	0.847129
502.690000	0.847002
502.700000	0.846876
502.710000	0.846750
502.720000	0.846624
502.730000	0.846499
502.740000	0.846373
502.750000	0.846248
502.760000	0.846123
502.770000	0.845999
502.780000	0.845874
502.790000	0.845750
502.800000	0.845626
502.810000	0.845503
502.820000	0.845379
502.830000	0.845256
502.840000	0.845133
502.850000	0.845011
502.860000	0.844888
502.870000	0.844766
502.880000	0.844644
502.890000	0.844522
502.900000	0.844401
502.910000	0.844280
502.920000	0.844159
502.930000	0.844038
502.940000	0.843917
502.950000	0.843797
502.960000	0.843677
502.970000	0.843557
502.980000	0.843438
502.990000	0.843318
503.000000	0.843199
503.010000	0.843080
503.020000	0.842962
503.030000	0.842843
503.040000	0.842725
503.050000	0.842607
503.060000	0.842490
503.070000	0.842372
503.080000	0.842255
503.090000	0.842138
503.100000	0.842021
503.110000	0.841904
503.120000	0.841788
503.130000	0.841672
503.140000	0.841556
503.150000	0.841440
503.160000	0.841325
503.170000	0.841210
503.180000	0.841095
503.190000	0.840980
503.200000	0.840866
503.210000	0.840751
503.220000	0.840637
503.230000	0.840523
503.240000	0.840410
503.250000	0.840296
503.260000	0.840183
503.270000	0.840070
503.280000	0.839957
503.290000	0.839845
503.300000	0.839733
503.310000	0.839621
503.320000	0.839509
503.330000	0.839397
503.340000	0.839286
503.350000	0.839174
503.360000	0.839063
503.370000	0.838953
503.380000	0.838842
503.390000	0.838732
503.400000	0.838622
503.410000	0.838512
503.420000	0.838402
503.430000	0.838293
503.440000	0.838183
503.450000	0.838074
503.460000	0.837966
503.470000	0.837857
503.480000	0.837749
503.490000	0.837640
503.500000	0.837532
503.510000	0.837425
503.520000	0.837317
503.530000	0.837210
503.540000	0.837103
503.550000	0.836996
503.560000	0.836889
503.570000	0.836783
503.580000	0.836676
503.590000	0.836570
503.600000	0.836464
503.610000	0.836359
503.620000	0.836253
503.630000	0.836148
503.640000	0.836043
503.650000	0.835938
503.660000	0.835834
503.670000	0.835729
503.680000	0.835625
503.690000	0.835521
503.700000	0.835417
503.710000	0.835313
503.720000	0.835210
503.730000	0.835107
503.740000	0.835004
503.750000	0.834901
503.760000	0.834799
503.770000	0.834696
503.780000	0.834594
503.790000	0.834492
503.800000	0.834390
503.810000	0.834289
503.820000	0.834187
503.830000	0.834086
503.840000	0.833985
503.850000	0.833884
503.860000	0.833784
503.870000	0.833683
503.880000	0.833583
503.890000	0.833483
503.900000	0.833383
503.910000	0.833284
503.920000	0.833184
503.930000	0.833085
503.940000	0.832986
503.950000	0.832887
503.960000	0.832789
503.970000	0.832690
503.980000	0.832592
503.990000	0.832494
504.000000	0.832396
504.010000	0.832298
504.020000	0.832201
504.030000	0.832104
504.040000	0.832007
504.050000	0.831910
504.060000	0.831813
504.070000	0.831716
504.080000	0.831620
504.090000	0.831524
504.100000	0.831428
504.110000	0.831332
504.120000	0.831237
504.130000	0.831141
504.140000	0.831046
504.150000	0.830951
504.160000	0.830856
504.170000	0.830762
504.180000	0.830667
504.190000	0.830573
504.200000	0.830479
504.210000	0.830385
504.220000	0.830291
504.230000	0.830198
504.240000	0.830104
504.250000	0.830011
504.260000	0.829918
504.270000	0.829826
504.280000	0.829733
504.290000	0.829640
504.300000	0.829548
504.310000	0.829456
504.320000	0.829364
504.330000	0.829273
504.340000	0.829181
504.350000	0.829090
504.360000	0.828999
504.370000	0.828908
504.380000	0.828817
504.390000	0.828726
504.400000	0.828636
504.410000	0.828545
504.420000	0.828455
504.430000	0.828365
504.440000	0.828276
504.450000	0.828186
504.460000	0.828097
504.470000	0.828008
504.480000	0.827919
504.490000	0.827830
504.500000	0.827741
504.510000	0.827653
504.520000	0.827564
504.530000	0.827476
504.540000	0.827388
504.550000	0.827300
504.560000	0.827213
504.570000	0.827125
504.580000	0.827038
504.590000	0.826951
504.600000	0.826864
504.610000	0.826777
504.620000	0.826690
504.630000	0.826604
504.640000	0.826518
504.650000	0.826432
504.660000	0.826346
504.670000	0.826260
504.680000	0.826174
504.690000	0.826089
504.700000	0.826004
504.710000	0.825918
504.720000	0.825834
504.730000	0.825749
504.740000	0.825664
504.750000	0.825580
504.760000	0.825495
504.770000	0.825411
504.780000	0.825327
504.790000	0.825244
504.800000	0.825160
504.810000	0.825077
504.820000	0.824993
504.830000	0.824910
504.840000	0.824827
504.850000	0.824745
504.860000	0.824662
504.870000	0.824580
504.880000	0.824497
504.890000	0.824415
504.900000	0.824333
504.910000	0.824251
504.920000	0.824170
504.930000	0.824088
504.940000	0.824007
504.950000	0.823926
504.960000	0.823845
504.970000	0.823764
504.980000	0.823683
504.990000	0.823603
505.000000	0.823522
505.010000	0.823442
505.020000	0.823362
505.030000	0.823282
505.040000	0.823202
505.050000	0.823123
505.060000	0.823043
505.070000	0.822964
505.080000	0.822885
505.090000	0.822806
505.100000	0.822727
505.110000	0.822648
505.120000	0.822570
505.130000	0.822492
505.140000	0.822413
505.150000	0.822335
505.160000	0.822257
505.170000	0.822180
505.180000	0.822102
505.190000	0.822025
505.200000	0.821947
505.210000	0.821870
505.220000	0.821793
505.230000	0.821717
505.240000	0.821640
505.250000	0.821563
505.260000	0.821487
505.270000	0.821411
505.280000	0.821335
505.290000	0.821259
505.300000	0.821183
505.310000	0.821107
505.320000	0.821032
505.330000	0.820957
505.340000	0.820881
505.350000	0.820806
505.360000	0.820731
505.370000	0.820657
505.380000	0.820582
505.390000	0.820508
505.400000	0.820433
505.410000	0.820359
505.420000	0.820285
505.430000	0.820211
505.440000	0.820138
505.450000	0.820064
505.460000	0.819991
505.470000	0.819917
505.480000	0.819844
505.490000	0.819771
505.500000	0.819698
505.510000	0.819626
505.520000	0.819553
505.530000	0.819481
505.540000	0.819408
505.550000	0.819336
505.560000	0.819264
505.570000	0.819192
505.580000	0.819121
505.590000	0.819049
505.600000	0.818978
505.610000	0.818906
505.620000	0.818835
505.630000	0.818764
505.640000	0.818693
505.650000	0.818622
505.660000	0.818552
505.670000	0.818481
505.680000	0.818411
505.690000	0.818341
505.700000	0.818271
505.710000	0.818201
505.720000	0.818131
505.730000	0.818061
505.740000	0.817992
505.750000	0.817923
505.760000	0.817853
505.770000	0.817784
505.780000	0.817715
505.790000	0.817646
505.800000	0.817578
505.810000	0.817509
505.820000	0.817441
505.830000	0.817372
505.840000	0.817304
505.850000	0.817236
505.860000	0.817168
505.870000	0.817101
505.880000	0.817033
505.890000	0.816965
505.900000	0.816898
505.910000	0.816831
505.920000	0.816764
505.930000	0.816697
505.940000	0.816630
505.950000	0.816563
505.960000	0.816497
505.970000	0.816430
505.980000	0.816364
505.990000	0.816298
506.000000	0.816232
506.010000	0.816166
506.020000	0.816100
506.030000	0.816034
506.040000	0.815969
506.050000	0.815903
506.060000	0.815838
506.070000	0.815773
506.080000	0.815708
506.090000	0.815643
506.100000	0.815578
506.110000	0.815513
506.120000	0.815449
506.130000	0.815384
506.140000	0.815320
506.150000	0.815256
506.160000	0.815192
506.170000	0.815128
506.180000	0.815064
506.190000	0.815001
506.200000	0.814937
506.210000	0.814874
506.220000	0.814810
506.230000	0.814747
506.240000	0.814684
506.250000	0.814621
506.260000	0.814558
506.270000	0.814496
506.280000	0.814433
506.290000	0.814371
506.300000	0.814308
506.310000	0.814246
506.320000	0.814184
506.330000	0.814122
506.340000	0.814060
506.350000	0.813999
506.360000	0.813937
506.370000	0.813876
506.380000	0.813814
506.390000	0.813753
506.400000	0.813692
506.410000	0.813631
506.420000	0.813570
506.430000	0.813509
506.440000	0.813449
506.450000	0.813388
506.460000	0.813328
506.470000	0.813268
506.480000	0.813207
506.490000	0.813147
506.500000	0.813087
506.510000	0.813028
506.520000	0.812968
506.530000	0.812908
506.540000	0.812849
506.550000	0.812789
506.560000	0.812730
506.570000	0.812671
506.580000	0.812612
506.590000	0.812553
506.600000	0.812494
506.610000	0.812436
506.620000	0.812377
506.630000	0.812319
506.640000	0.812260
506.650000	0.812202
506.660000	0.812144
506.670000	0.812086
506.680000	0.812028
506.690000	0.811971
506.700000	0.811913
506.710000	0.811855
506.720000	0.811798
506.730000	0.811741
506.740000	0.811683
506.750000	0.811626
506.760000	0.811569
506.770000	0.811512
506.780000	0.811456
506.790000	0.811399
506.800000	0.811343
506.810000	0.811286
506.820000	0.811230
506.830000	0.811174
506.840000	0.811117
506.850000	0.811061
506.860000	0.811006
506.870000	0.810950
506.880000	0.810894
506.890000	0.810839
506.900000	0.810783
506.910000	0.810728
506.920000	0.810673
506.930000	0.810617
506.940000	0.810562
506.950000	0.810507
506.960000	0.810453
506.970000	0.810398
506.980000	0.810343
506.990000	0.810289
507.000000	0.810234
507.010000	0.810180
507.020000	0.810126
507.030000	0.810072
507.040000	0.810018
507.050000	0.809964
507.060000	0.809910
507.070000	0.809857
507.080000	0.809803
507.090000	0.809749
507.100000	0.809696
507.110000	0.809643
507.120000	0.809590
507.130000	0.809537
507.140000	0.809484
507.150000	0.809431
507.160000	0.809378
507.170000	0.809325
507.180000	0.809273
507.190000	0.809221
507.200000	0.809168
507.210000	0.809116
507.220000	0.809064
507.230000	0.809012
507.240000	0.808960
507.250000	0.808908
507.260000	0.808856
507.270000	0.808805
507.280000	0.808753
507.290000	0.808702
507.300000	0.808650
507.310000	0.808599
507.320000	0.808548
507.330000	0.808497
507.340000	0.808446
507.350000	0.808395
507.360000	0.808344
507.370000	0.808294
507.380000	0.808243
507.390000	0.808193
507.400000	0.808142
507.410000	0.808092
507.420000	0.808042
507.430000	0.807992
507.440000	0.807942
507.450000	0.807892
507.460000	0.807842
507.470000	0.807792
507.480000	0.807743
507.490000	0.807693
507.500000	0.807644
507.510000	0.807594
507.520000	0.807545
507.530000	0.807496
507.540000	0.807447
507.550000	0.807398
507.560000	0.807349
507.570000	0.807301
507.580000	0.807252
507.590000	0.807203
507.600000	0.807155
507.610000	0.807106
507.620000	0.807058
507.630000	0.807010
507.640000	0.806962
507.650000	0.806914
507.660000	0.806866
507.670000	0.806818
507.680000	0.806770
507.690000	0.806723
507.700000	0.806675
507.710000	0.806628
507.720000	0.806580
507.730000	0.806533
507.740000	0.806486
507.750000	0.806439
507.760000	0.806392
507.770000	0.806345
507.780000	0.806298
507.790000	0.806251
507.800000	0.806204
507.810000	0.806158
507.820000	0.806111
507.830000	0.806065
507.840000	0.806019
507.850000	0.805972
507.860000	0.805926
507.870000	0.805880
507.880000	0.805834
507.890000	0.805788
507.900000	0.805743
507.910000	0.805697
507.920000	0.805651
507.930000	0.805606
507.940000	0.805560
507.950000	0.805515
507.960000	0.805470
507.970000	0.805425
507.980000	0.805379
507.990000	0.805334
508.000000	0.805290
508.010000	0.805245
508.020000	0.805200
508.030000	0.805155
508.040000	0.805111
508.050000	0.805066
508.060000	0.805022
508.070000	0.804977
508.080000	0.804933
508.090000	0.804889
508.100000	0.804845
508.110000	0.804801
508.120000	0.804757
508.130000	0.804713
508.140000	0.804669
508.150000	0.804626
508.160000	0.804582
508.170000	0.804539
508.180000	0.804495
508.190000	0.804452
508.200000	0.804409
508.210000	0.804365
508.220000	0.804322
508.230000	0.804279
508.240000	0.804236
508.250000	0.804193
508.260000	0.804151
508.270000	0.804108
508.280000	0.804065
508.290000	0.804023
508.300000	0.803980
508.310000	0.803938
508.320000	0.803896
508.330000	0.803853
508.340000	0.803811
508.350000	0.803769
508.360000	0.803727
508.370000	0.803685
508.380000	0.803644
508.390000	0.803602
508.400000	0.803560
508.410000	0.803518
508.420000	0.803477
508.430000	0.803436
508.440000	0.803394
508.450000	0.803353
508.460000	0.803312
508.470000	0.803271
508.480000	0.803230
508.490000	0.803189
508.500000	0.803148
508.510000	0.803107
508.520000	0.803066
508.530000	0.803025
508.540000	0.802985
508.550000	0.802944
508.560000	0.802904
508.570000	0.802863
508.580000	0.802823
508.590000	0.802783
508.600000	0.802743
508.610000	0.802703
508.620000	0.802663
508.630000	0.802623
508.640000	0.802583
508.650000	0.802543
508.660000	0.802503
508.670000	0.802464
508.680000	0.802424
508.690000	0.802385
508.700000	0.802345
508.710000	0.802306
508.720000	0.802267
508.730000	0.802228
508.740000	0.802189
508.750000	0.802149
508.760000	0.802111
508.770000	0.802072
508.780000	0.802033
508.790000	0.801994
508.800000	0.801955
508.810000	0.801917
508.820000	0.801878
508.830000	0.801840
508.840000	0.801801
508.850000	0.801763
508.860000	0.801725
508.870000	0.801687
508.880000	0.801648
508.890000	0.801610
508.900000	0.801572
508.910000	0.801534
508.920000	0.801497
508.930000	0.801459
508.940000	0.801421
508.950000	0.801384
508.960000	0.801346
508.970000	0.801309
508.980000	0.801271
508.990000	0.801234
509.000000	0.801196
509.010000	0.801159
509.020000	0.801122
509.030000	0.801085
509.040000	0.801048
509.050000	0.801011
509.060000	0.800974
509.070000	0.800937
509.080000	0.800901
509.090000	0.800864
509.100000	0.800827
509.110000	0.800791
509.120000	0.800754
509.130000	0.800718
509.140000	0.800682
509.150000	0.800645
509.160000	0.800609
509.170000	0.800573
509.180000	0.800537
509.190000	0.800501
509.200000	0.800465
509.210000	0.800429
509.220000	0.800393
509.230000	0.800357
509.240000	0.800322
509.250000	0.800286
509.260000	0.800251
509.270000	0.800215
509.280000	0.800180
509.290000	0.800144
509.300000	0.800109
509.310000	0.800074
509.320000	0.800039
509.330000	0.800003
509.340000	0.799968
509.350000	0.799933
509.360000	0.799898
509.370000	0.799864
509.380000	0.799829
509.390000	0.799794
509.400000	0.799759
509.410000	0.799725
509.420000	0.799690
509.430000	0.799656
509.440000	0.799621
509.450000	0.799587
509.460000	0.799553
509.470000	0.799518
509.480000	0.799484
509.490000	0.799450
509.500000	0.799416
509.510000	0.799382
509.520000	0.799348
509.530000	0.799314
509.540000	0.799280
509.550000	0.799247
509.560000	0.799213
509.570000	0.799179
509.580000	0.799146
509.590000	0.799112
509.600000	0.799079
509.610000	0.799046
509.620000	0.799012
509.630000	0.798979
509.640000	0.798946
509.650000	0.798913
509.660000	0.798879
509.670000	0.798846
509.680000	0.798813
509.690000	0.798781
509.700000	0.798748
509.710000	0.798715
509.720000	0.798682
509.730000	0.798649
509.740000	0.798617
509.750000	0.798584
509.760000	0.798552
509.770000	0.798519
509.780000	0.798487
509.790000	0.798455
509.800000	0.798422
509.810000	0.798390
509.820000	0.798358
509.830000	0.798326
509.840000	0.798294
509.850000	0.798262
509.860000	0.798230
509.870000	0.798198
509.880000	0.798166
509.890000	0.798134
509.900000	0.798103
509.910000	0.798071
509.920000	0.798039
509.930000	0.798008
509.940000	0.797976
509.950000	0.797945
509.960000	0.797913
509.970000	0.797882
509.980000	0.797851
509.990000	0.797820
510.000000	0.797788
510.010000	0.797757
510.020000	0.797726
510.030000	0.797695
510.040000	0.797664
510.050000	0.797633
510.060000	0.797603
510.070000	0.797572
510.080000	0.797541
510.090000	0.797510
510.100000	0.797480
510.110000	0.797449
510.120000	0.797419
510.130000	0.797388
510.140000	0.797358
510.150000	0.797327
510.160000	0.797297
510.170000	0.797267
510.180000	0.797237
510.190000	0.797207
510.200000	0.797176
510.210000	0.797146
510.220000	0.797116
510.230000	0.797086
510.240000	0.797057
510.250000	0.797027
510.260000	0.796997
510.270000	0.796967
510.280000	0.796938
510.290000	0.796908
510.300000	0.796878
510.310000	0.796849
510.320000	0.796819
510.330000	0.796790
510.340000	0.796760
510.350000	0.796731
510.360000	0.796702
510.370000	0.796673
510.380000	0.796643
510.390000	0.796614
510.400000	0.796585
510.410000	0.796556
510.420000	0.796527
510.430000	0.796498
510.440000	0.796469
510.450000	0.796441
510.460000	0.796412
510.470000	0.796383
510.480000	0.796354
510.490000	0.796326
510.500000	0.796297
510.510000	0.796269
510.520000	0.796240
510.530000	0.796212
510.540000	0.796183
510.550000	0.796155
510.560000	0.796127
510.570000	0.796098
510.580000	0.796070
510.590000	0.796042
510.600000	0.796014
510.610000	0.795986
510.620000	0.795958
510.630000	0.795930
510.640000	0.795902
510.650000	0.795874
510.660000	0.795846
510.670000	0.795818
510.680000	0.795791
510.690000	0.795763
510.700000	0.795735
510.710000	0.795708
510.720000	0.795680
