tb	Rc
395.610000	2.100533
395.620000	2.100499
395.630000	2.100465
395.640000	2.100432
395.650000	2.100398
395.660000	2.100364
395.670000	2.100330
395.680000	2.100297
395.690000	2.100263
395.700000	2.100229
395.710000	2.100196
395.720000	2.100162
395.730000	2.100128
395.740000	2.100094
395.750000	2.100061
395.760000	2.100027
395.770000	2.099993
395.780000	2.099959
395.790000	2.099925
395.800000	2.099892
395.810000	2.099858
395.820000	2.099824
395.830000	2.099790
395.840000	2.099756
395.850000	2.099723
395.860000	2.099689
395.870000	2.099655
395.880000	2.099621
395.890000	2.099587
395.900000	2.099553
395.910000	2.099520
395.920000	2.099486
395.930000	2.099452
395.940000	2.099418
395.950000	2.099384
395.960000	2.099350
395.970000	2.099316
395.980000	2.099282
395.990000	2.099249
396.000000	2.099215
396.010000	2.099181
396.020000	2.099147
396.030000	2.099113
396.040000	2.099079
396.050000	2.099045
396.060000	2.099011
396.070000	2.098977
396.080000	2.098943
396.090000	2.098909
396.100000	2.098875
396.110000	2.098841
396.120000	2.098807
396.130000	2.098773
396.140000	2.098739
396.150000	2.098705
396.160000	2.098671
396.170000	2.098637
396.180000	2.098603
396.190000	2.098569
396.200000	2.098535
396.210000	2.098501
396.220000	2.098467
396.230000	2.098433
396.240000	2.098399
396.250000	2.098365
396.260000	2.098331
396.270000	2.098297
396.280000	2.098263
396.290000	2.098229
396.300000	2.098195
396.310000	2.098161
396.320000	2.098126
396.330000	2.098092
396.340000	2.098058
396.350000	2.098024
396.360000	2.097990
396.370000	2.097956
396.380000	2.097922
396.390000	2.097888
396.400000	2.097853
396.410000	2.097819
396.420000	2.097785
396.430000	2.097751
396.440000	2.097717
396.450000	2.097683
396.460000	2.097648
396.470000	2.097614
396.480000	2.097580
396.490000	2.097546
396.500000	2.097512
396.510000	2.097477
396.520000	2.097443
396.530000	2.097409
396.540000	2.097375
396.550000	2.097341
396.560000	2.097306
396.570000	2.097272
396.580000	2.097238
396.590000	2.097204
396.600000	2.097169
396.610000	2.097135
396.620000	2.097101
396.630000	2.097066
396.640000	2.097032
396.650000	2.096998
396.660000	2.096964
396.670000	2.096929
396.680000	2.096895
396.690000	2.096861
396.700000	2.096826
396.710000	2.096792
396.720000	2.096758
396.730000	2.096723
396.740000	2.096689
396.750000	2.096655
396.760000	2.096620
396.770000	2.096586
396.780000	2.096552
396.790000	2.096517
396.800000	2.096483
396.810000	2.096448
396.820000	2.096414
396.830000	2.096380
396.840000	2.096345
396.850000	2.096311
396.860000	2.096276
396.870000	2.096242
396.880000	2.096207
396.890000	2.096173
396.900000	2.096139
396.910000	2.096104
396.920000	2.096070
396.930000	2.096035
396.940000	2.096001
396.950000	2.095966
396.960000	2.095932
396.970000	2.095897
396.980000	2.095863
396.990000	2.095828
397.000000	2.095794
397.010000	2.095759
397.020000	2.095725
397.030000	2.095690
397.040000	2.095656
397.050000	2.095621
397.060000	2.095587
397.070000	2.095552
397.080000	2.095517
397.090000	2.095483
397.100000	2.095448
397.110000	2.095414
397.120000	2.095379
397.130000	2.095345
397.140000	2.095310
397.150000	2.095275
397.160000	2.095241
397.170000	2.095206
397.180000	2.095172
397.190000	2.095137
397.200000	2.095102
397.210000	2.095068
397.220000	2.095033
397.230000	2.094998
397.240000	2.094964
397.250000	2.094929
397.260000	2.094894
397.270000	2.094860
397.280000	2.094825
397.290000	2.094790
397.300000	2.094756
397.310000	2.094721
397.320000	2.094686
397.330000	2.094652
397.340000	2.094617
397.350000	2.094582
397.360000	2.094547
397.370000	2.094513
397.380000	2.094478
397.390000	2.094443
397.400000	2.094408
397.410000	2.094374
397.420000	2.094339
397.430000	2.094304
397.440000	2.094269
397.450000	2.094235
397.460000	2.094200
397.470000	2.094165
397.480000	2.094130
397.490000	2.094095
397.500000	2.094061
397.510000	2.094026
397.520000	2.093991
397.530000	2.093956
397.540000	2.093921
397.550000	2.093886
397.560000	2.093852
397.570000	2.093817
397.580000	2.093782
397.590000	2.093747
397.600000	2.093712
397.610000	2.093677
397.620000	2.093642
397.630000	2.093608
397.640000	2.093573
397.650000	2.093538
397.660000	2.093503
397.670000	2.093468
397.680000	2.093433
397.690000	2.093398
397.700000	2.093363
397.710000	2.093328
397.720000	2.093293
397.730000	2.093258
397.740000	2.093223
397.750000	2.093188
397.760000	2.093153
397.770000	2.093118
397.780000	2.093083
397.790000	2.093048
397.800000	2.093013
397.810000	2.092978
397.820000	2.092943
397.830000	2.092908
397.840000	2.092873
397.850000	2.092838
397.860000	2.092803
397.870000	2.092768
397.880000	2.092733
397.890000	2.092698
397.900000	2.092663
397.910000	2.092628
397.920000	2.092593
397.930000	2.092558
397.940000	2.092523
397.950000	2.092488
397.960000	2.092453
397.970000	2.092418
397.980000	2.092383
397.990000	2.092347
398.000000	2.092312
398.010000	2.092277
398.020000	2.092242
398.030000	2.092207
398.040000	2.092172
398.050000	2.092137
398.060000	2.092101
398.070000	2.092066
398.080000	2.092031
398.090000	2.091996
398.100000	2.091961
398.110000	2.091926
398.120000	2.091890
398.130000	2.091855
398.140000	2.091820
398.150000	2.091785
398.160000	2.091750
398.170000	2.091714
398.180000	2.091679
398.190000	2.091644
398.200000	2.091609
398.210000	2.091573
398.220000	2.091538
398.230000	2.091503
398.240000	2.091468
398.250000	2.091432
398.260000	2.091397
398.270000	2.091362
398.280000	2.091326
398.290000	2.091291
398.300000	2.091256
398.310000	2.091221
398.320000	2.091185
398.330000	2.091150
398.340000	2.091115
398.350000	2.091079
398.360000	2.091044
398.370000	2.091009
398.380000	2.090973
398.390000	2.090938
398.400000	2.090903
398.410000	2.090867
398.420000	2.090832
398.430000	2.090796
398.440000	2.090761
398.450000	2.090726
398.460000	2.090690
398.470000	2.090655
398.480000	2.090619
398.490000	2.090584
398.500000	2.090549
398.510000	2.090513
398.520000	2.090478
398.530000	2.090442
398.540000	2.090407
398.550000	2.090371
398.560000	2.090336
398.570000	2.090300
398.580000	2.090265
398.590000	2.090229
398.600000	2.090194
398.610000	2.090158
398.620000	2.090123
398.630000	2.090087
398.640000	2.090052
398.650000	2.090016
398.660000	2.089981
398.670000	2.089945
398.680000	2.089910
398.690000	2.089874
398.700000	2.089839
398.710000	2.089803
398.720000	2.089768
398.730000	2.089732
398.740000	2.089696
398.750000	2.089661
398.760000	2.089625
398.770000	2.089590
398.780000	2.089554
398.790000	2.089518
398.800000	2.089483
398.810000	2.089447
398.820000	2.089412
398.830000	2.089376
398.840000	2.089340
398.850000	2.089305
398.860000	2.089269
398.870000	2.089233
398.880000	2.089198
398.890000	2.089162
398.900000	2.089126
398.910000	2.089091
398.920000	2.089055
398.930000	2.089019
398.940000	2.088984
398.950000	2.088948
398.960000	2.088912
398.970000	2.088877
398.980000	2.088841
398.990000	2.088805
399.000000	2.088769
399.010000	2.088734
399.020000	2.088698
399.030000	2.088662
399.040000	2.088626
399.050000	2.088591
399.060000	2.088555
399.070000	2.088519
399.080000	2.088483
399.090000	2.088447
399.100000	2.088412
399.110000	2.088376
399.120000	2.088340
399.130000	2.088304
399.140000	2.088268
399.150000	2.088233
399.160000	2.088197
399.170000	2.088161
399.180000	2.088125
399.190000	2.088089
399.200000	2.088053
399.210000	2.088017
399.220000	2.087982
399.230000	2.087946
399.240000	2.087910
399.250000	2.087874
399.260000	2.087838
399.270000	2.087802
399.280000	2.087766
399.290000	2.087730
399.300000	2.087694
399.310000	2.087658
399.320000	2.087622
399.330000	2.087587
399.340000	2.087551
399.350000	2.087515
399.360000	2.087479
399.370000	2.087443
399.380000	2.087407
399.390000	2.087371
399.400000	2.087335
399.410000	2.087299
399.420000	2.087263
399.430000	2.087227
399.440000	2.087191
399.450000	2.087155
399.460000	2.087119
399.470000	2.087083
399.480000	2.087047
399.490000	2.087011
399.500000	2.086975
399.510000	2.086938
399.520000	2.086902
399.530000	2.086866
399.540000	2.086830
399.550000	2.086794
399.560000	2.086758
399.570000	2.086722
399.580000	2.086686
399.590000	2.086650
399.600000	2.086614
399.610000	2.086578
399.620000	2.086541
399.630000	2.086505
399.640000	2.086469
399.650000	2.086433
399.660000	2.086397
399.670000	2.086361
399.680000	2.086325
399.690000	2.086288
399.700000	2.086252
399.710000	2.086216
399.720000	2.086180
399.730000	2.086144
399.740000	2.086107
399.750000	2.086071
399.760000	2.086035
399.770000	2.085999
399.780000	2.085963
399.790000	2.085926
399.800000	2.085890
399.810000	2.085854
399.820000	2.085818
399.830000	2.085781
399.840000	2.085745
399.850000	2.085709
399.860000	2.085672
399.870000	2.085636
399.880000	2.085600
399.890000	2.085564
399.900000	2.085527
399.910000	2.085491
399.920000	2.085455
399.930000	2.085418
399.940000	2.085382
399.950000	2.085346
399.960000	2.085309
399.970000	2.085273
399.980000	2.085237
399.990000	2.085200
400.000000	2.085164
400.010000	2.085128
400.020000	2.085091
400.030000	2.085055
400.040000	2.085018
400.050000	2.084982
400.060000	2.084946
400.070000	2.084909
400.080000	2.084873
400.090000	2.084836
400.100000	2.084800
400.110000	2.084764
400.120000	2.084727
400.130000	2.084691
400.140000	2.084654
400.150000	2.084618
400.160000	2.084581
400.170000	2.084545
400.180000	2.084508
400.190000	2.084472
400.200000	2.084435
400.210000	2.084399
400.220000	2.084362
400.230000	2.084326
400.240000	2.084289
400.250000	2.084253
400.260000	2.084216
400.270000	2.084180
400.280000	2.084143
400.290000	2.084107
400.300000	2.084070
400.310000	2.084033
400.320000	2.083997
400.330000	2.083960
400.340000	2.083924
400.350000	2.083887
400.360000	2.083851
400.370000	2.083814
400.380000	2.083777
400.390000	2.083741
400.400000	2.083704
400.410000	2.083667
400.420000	2.083631
400.430000	2.083594
400.440000	2.083558
400.450000	2.083521
400.460000	2.083484
400.470000	2.083448
400.480000	2.083411
400.490000	2.083374
400.500000	2.083338
400.510000	2.083301
400.520000	2.083264
400.530000	2.083227
400.540000	2.083191
400.550000	2.083154
400.560000	2.083117
400.570000	2.083081
400.580000	2.083044
400.590000	2.083007
400.600000	2.082970
400.610000	2.082934
400.620000	2.082897
400.630000	2.082860
400.640000	2.082823
400.650000	2.082787
400.660000	2.082750
400.670000	2.082713
400.680000	2.082676
400.690000	2.082639
400.700000	2.082603
400.710000	2.082566
400.720000	2.082529
400.730000	2.082492
400.740000	2.082455
400.750000	2.082418
400.760000	2.082382
400.770000	2.082345
400.780000	2.082308
400.790000	2.082271
400.800000	2.082234
400.810000	2.082197
400.820000	2.082160
400.830000	2.082123
400.840000	2.082087
400.850000	2.082050
400.860000	2.082013
400.870000	2.081976
400.880000	2.081939
400.890000	2.081902
400.900000	2.081865
400.910000	2.081828
400.920000	2.081791
400.930000	2.081754
400.940000	2.081717
400.950000	2.081680
400.960000	2.081643
400.970000	2.081606
400.980000	2.081569
400.990000	2.081532
401.000000	2.081495
401.010000	2.081458
401.020000	2.081421
401.030000	2.081384
401.040000	2.081347
401.050000	2.081310
401.060000	2.081273
401.070000	2.081236
401.080000	2.081199
401.090000	2.081162
401.100000	2.081125
401.110000	2.081088
401.120000	2.081051
401.130000	2.081014
401.140000	2.080977
401.150000	2.080939
401.160000	2.080902
401.170000	2.080865
401.180000	2.080828
401.190000	2.080791
401.200000	2.080754
401.210000	2.080717
401.220000	2.080680
401.230000	2.080642
401.240000	2.080605
401.250000	2.080568
401.260000	2.080531
401.270000	2.080494
401.280000	2.080457
401.290000	2.080419
401.300000	2.080382
401.310000	2.080345
401.320000	2.080308
401.330000	2.080271
401.340000	2.080233
401.350000	2.080196
401.360000	2.080159
401.370000	2.080122
401.380000	2.080084
401.390000	2.080047
401.400000	2.080010
401.410000	2.079973
401.420000	2.079935
401.430000	2.079898
401.440000	2.079861
401.450000	2.079823
401.460000	2.079786
401.470000	2.079749
401.480000	2.079712
401.490000	2.079674
401.500000	2.079637
401.510000	2.079600
401.520000	2.079562
401.530000	2.079525
401.540000	2.079487
401.550000	2.079450
401.560000	2.079413
401.570000	2.079375
401.580000	2.079338
401.590000	2.079301
401.600000	2.079263
401.610000	2.079226
401.620000	2.079188
401.630000	2.079151
401.640000	2.079114
401.650000	2.079076
401.660000	2.079039
401.670000	2.079001
401.680000	2.078964
401.690000	2.078926
401.700000	2.078889
401.710000	2.078852
401.720000	2.078814
401.730000	2.078777
401.740000	2.078739
401.750000	2.078702
401.760000	2.078664
401.770000	2.078627
401.780000	2.078589
401.790000	2.078552
401.800000	2.078514
401.810000	2.078477
401.820000	2.078439
401.830000	2.078401
401.840000	2.078364
401.850000	2.078326
401.860000	2.078289
401.870000	2.078251
401.880000	2.078214
401.890000	2.078176
401.900000	2.078139
401.910000	2.078101
401.920000	2.078063
401.930000	2.078026
401.940000	2.077988
401.950000	2.077951
401.960000	2.077913
401.970000	2.077875
401.980000	2.077838
401.990000	2.077800
402.000000	2.077762
402.010000	2.077725
402.020000	2.077687
402.030000	2.077649
402.040000	2.077612
402.050000	2.077574
402.060000	2.077536
402.070000	2.077499
402.080000	2.077461
402.090000	2.077423
402.100000	2.077385
402.110000	2.077348
402.120000	2.077310
402.130000	2.077272
402.140000	2.077235
402.150000	2.077197
402.160000	2.077159
402.170000	2.077121
402.180000	2.077084
402.190000	2.077046
402.200000	2.077008
402.210000	2.076970
402.220000	2.076932
402.230000	2.076895
402.240000	2.076857
402.250000	2.076819
402.260000	2.076781
402.270000	2.076743
402.280000	2.076705
402.290000	2.076668
402.300000	2.076630
402.310000	2.076592
402.320000	2.076554
402.330000	2.076516
402.340000	2.076478
402.350000	2.076440
402.360000	2.076403
402.370000	2.076365
402.380000	2.076327
402.390000	2.076289
402.400000	2.076251
402.410000	2.076213
402.420000	2.076175
402.430000	2.076137
402.440000	2.076099
402.450000	2.076061
402.460000	2.076023
402.470000	2.075985
402.480000	2.075947
402.490000	2.075909
402.500000	2.075872
402.510000	2.075834
402.520000	2.075796
402.530000	2.075758
402.540000	2.075720
402.550000	2.075682
402.560000	2.075644
402.570000	2.075605
402.580000	2.075567
402.590000	2.075529
402.600000	2.075491
402.610000	2.075453
402.620000	2.075415
402.630000	2.075377
402.640000	2.075339
402.650000	2.075301
402.660000	2.075263
402.670000	2.075225
402.680000	2.075187
402.690000	2.075149
402.700000	2.075111
402.710000	2.075073
402.720000	2.075034
402.730000	2.074996
402.740000	2.074958
402.750000	2.074920
402.760000	2.074882
402.770000	2.074844
402.780000	2.074806
402.790000	2.074767
402.800000	2.074729
402.810000	2.074691
402.820000	2.074653
402.830000	2.074615
402.840000	2.074576
402.850000	2.074538
402.860000	2.074500
402.870000	2.074462
402.880000	2.074424
402.890000	2.074385
402.900000	2.074347
402.910000	2.074309
402.920000	2.074271
402.930000	2.074232
402.940000	2.074194
402.950000	2.074156
402.960000	2.074118
402.970000	2.074079
402.980000	2.074041
402.990000	2.074003
403.000000	2.073964
403.010000	2.073926
403.020000	2.073888
403.030000	2.073849
403.040000	2.073811
403.050000	2.073773
403.060000	2.073734
403.070000	2.073696
403.080000	2.073658
403.090000	2.073619
403.100000	2.073581
403.110000	2.073543
403.120000	2.073504
403.130000	2.073466
403.140000	2.073427
403.150000	2.073389
403.160000	2.073351
403.170000	2.073312
403.180000	2.073274
403.190000	2.073235
403.200000	2.073197
403.210000	2.073158
403.220000	2.073120
403.230000	2.073082
403.240000	2.073043
403.250000	2.073005
403.260000	2.072966
403.270000	2.072928
403.280000	2.072889
403.290000	2.072851
403.300000	2.072812
403.310000	2.072774
403.320000	2.072735
403.330000	2.072697
403.340000	2.072658
403.350000	2.072620
403.360000	2.072581
403.370000	2.072542
403.380000	2.072504
403.390000	2.072465
403.400000	2.072427
403.410000	2.072388
403.420000	2.072350
403.430000	2.072311
403.440000	2.072272
403.450000	2.072234
403.460000	2.072195
403.470000	2.072157
403.480000	2.072118
403.490000	2.072079
403.500000	2.072041
403.510000	2.072002
403.520000	2.071963
403.530000	2.071925
403.540000	2.071886
403.550000	2.071847
403.560000	2.071809
403.570000	2.071770
403.580000	2.071731
403.590000	2.071693
403.600000	2.071654
403.610000	2.071615
403.620000	2.071577
403.630000	2.071538
403.640000	2.071499
403.650000	2.071460
403.660000	2.071422
403.670000	2.071383
403.680000	2.071344
403.690000	2.071305
403.700000	2.071267
403.710000	2.071228
403.720000	2.071189
403.730000	2.071150
403.740000	2.071112
403.750000	2.071073
403.760000	2.071034
403.770000	2.070995
403.780000	2.070956
403.790000	2.070917
403.800000	2.070879
403.810000	2.070840
403.820000	2.070801
403.830000	2.070762
403.840000	2.070723
403.850000	2.070684
403.860000	2.070645
403.870000	2.070607
403.880000	2.070568
403.890000	2.070529
403.900000	2.070490
403.910000	2.070451
403.920000	2.070412
403.930000	2.070373
403.940000	2.070334
403.950000	2.070295
403.960000	2.070256
403.970000	2.070217
403.980000	2.070178
403.990000	2.070140
404.000000	2.070101
404.010000	2.070062
404.020000	2.070023
404.030000	2.069984
404.040000	2.069945
404.050000	2.069906
404.060000	2.069867
404.070000	2.069828
404.080000	2.069789
404.090000	2.069750
404.100000	2.069711
404.110000	2.069671
